Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Vila da Penha;2;1;0;87;1300.0;500.0;
Apartamento;Tijuca;2;0;0;90;1400.0;600.0;35.0
Apartamento;Recreio dos Bandeirantes;2;1;1;87;2000.0;600.0;176.0
Apartamento;Lagoa;2;1;1;85;2200.0;1225.0;278.0
Apartamento;Vila Kosmos;2;1;0;70;1250.0;218.0;
Apartamento;Vista Alegre;2;0;0;60;700.0;210.0;
Apartamento;Tijuca;2;0;0;75;1700.0;280.0;
Apartamento;Pechincha;2;1;1;69;1400.0;499.0;125.0
Apartamento;Ipanema;1;2;1;64;3770.0;1700.0;230.0
Apartamento;Copacabana;2;1;1;80;5000.0;500.0;302.0
Casa;Vila Valqueire;2;1;0;60;1050.0;;5.0
Apartamento;Tijuca;2;0;0;89;1400.0;60.0;
Apartamento;Praça Seca;2;1;1;65;1000.0;515.0;
Apartamento;Botafogo;2;0;0;70;2300.0;1065.0;134.0
Apartamento;Pechincha;2;1;0;80;1000.0;500.0;143.0
Apartamento;Jacarepaguá;2;1;0;60;1500.0;380.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;84;2150.0;711.0;19.0
Apartamento;Leblon;2;1;0;70;2500.0;840.0;176.0
Apartamento;Lagoa;2;2;1;100;3600.0;750.0;150.0
Apartamento;Tijuca;2;1;0;73;1700.0;500.0;
Apartamento;Barra da Tijuca;3;2;1;96;3400.0;1450.0;
Apartamento;Leme;2;0;0;64;2000.0;1100.0;
Apartamento;Copacabana;2;0;0;90;3200.0;800.0;80.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;650.0;
Apartamento;Campo Grande;2;1;0;65;500.0;300.0;
Apartamento;Barra da Tijuca;3;1;1;96;3400.0;1300.0;
Apartamento;Copacabana;3;0;0;66;3200.0;893.0;146.0
Apartamento;Lagoa;1;1;1;85;3000.0;1123.0;387.0
Casa de Condomínio;Vargem Grande;2;2;1;90;1900.0;550.0;250.0
Apartamento;Barra da Tijuca;2;1;1;71;1500.0;720.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;83;2000.0;790.0;1655.0
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1200.0;150.0
Apartamento;Flamengo;2;1;1;95;4000.0;930.0;187.0
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1310.0;
Apartamento;Leblon;2;0;2;60;5000.0;350.0;
Apartamento;Pechincha;3;1;1;85;1300.0;765.0;
Apartamento;Campo Grande;2;1;0;65;1000.0;338.0;
Apartamento;Copacabana;2;0;1;70;4000.0;;
Apartamento;Laranjeiras;2;1;1;95;3100.0;879.0;182.0
Apartamento;Copacabana;2;0;0;71;2400.0;605.0;
Apartamento;Tijuca;2;1;0;90;1700.0;470.0;91.0
Apartamento;Campinho;2;1;1;60;1500.0;550.0;
Apartamento;Pechincha;2;1;1;60;1100.0;656.0;16.0
Casa;Santíssimo;2;0;0;60;800.0;;
Apartamento;Lagoa;1;1;0;66;2100.0;630.0;226.0
Apartamento;Ipanema;2;0;0;90;9800.0;1133.0;
Apartamento;Copacabana;2;0;0;90;3000.0;800.0;218.0
Apartamento;Flamengo;2;1;0;70;1800.0;950.0;100.0
Apartamento;Recreio dos Bandeirantes;3;1;1;92;3000.0;804.0;1652.0
Apartamento;Camorim;3;2;2;64;1700.0;968.0;
Apartamento;Lagoa;2;2;1;100;3600.0;750.0;150.0
Apartamento;Engenho de Dentro;2;1;1;70;1200.0;767.0;37.0
Apartamento;Copacabana;2;0;0;81;2500.0;800.0;90.0
Apartamento;Leblon;4;1;1;100;5500.0;1400.0;
Casa;Moneró;2;0;0;100;2500.0;;
Apartamento;Pilares;3;2;1;82;2200.0;630.0;70.0
Apartamento;Leblon;2;1;0;60;3200.0;1380.0;191.0
Apartamento;Leme;2;0;0;75;2500.0;760.0;177.0
Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1300.0;400.0
Apartamento;Barra da Tijuca;2;1;0;65;1300.0;760.0;120.0
Apartamento;Bonsucesso;3;0;0;90;950.0;;28.0
Apartamento;Copacabana;2;0;0;70;2400.0;600.0;134.0
Apartamento;Recreio dos Bandeirantes;2;2;1;99;1700.0;618.0;1075.0
Apartamento;Tijuca;2;1;1;70;1850.0;550.0;
Apartamento;Méier;3;1;0;66;1300.0;367.0;
Apartamento;Barra da Tijuca;2;1;1;93;3000.0;1048.0;279.0
Apartamento;Jardim Botânico;2;1;2;79;2800.0;1727.0;193.0
Apartamento;Pechincha;2;1;1;78;1200.0;650.0;120.0
Apartamento;Barra da Tijuca;1;1;1;72;1800.0;920.0;198.0
Apartamento;Tijuca;2;1;0;66;2200.0;712.0;65.0
Apartamento;Botafogo;1;1;0;73;2500.0;650.0;122.0
Apartamento;Campo Grande;2;0;0;74;750.0;;
Apartamento;Flamengo;3;2;1;100;3100.0;950.0;271.0
Apartamento;Laranjeiras;2;0;0;67;1900.0;760.0;124.0
Apartamento;Praça Seca;1;1;1;70;600.0;481.0;17.0
Apartamento;Jacarepaguá;2;1;0;61;1700.0;550.0;130.0
Apartamento;Vargem Grande;2;1;1;70;990.0;487.0;27.0
Apartamento;Barra da Tijuca;2;1;1;62;2700.0;1269.0;212.0
Apartamento;Barra da Tijuca;2;2;1;65;2200.0;1200.0;120.0
Apartamento;Ipanema;2;1;0;78;3600.0;644.0;128.0
Apartamento;Copacabana;2;0;1;70;2200.0;578.0;95.0
Apartamento;Recreio dos Bandeirantes;2;1;1;79;1900.0;884.0;1445.0
Apartamento;Lagoa;2;1;0;80;3500.0;980.0;1300.0
Apartamento;Barra da Tijuca;1;1;1;60;1500.0;960.0;142.0
Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;140.0
Apartamento;Copacabana;2;2;1;90;7000.0;3352.0;354.0
Casa;Campo Grande;2;1;0;60;1500.0;;
Apartamento;Botafogo;1;0;0;70;1800.0;650.0;70.0
Apartamento;Copacabana;2;0;0;72;2250.0;850.0;72.0
Apartamento;Vila da Penha;2;1;0;72;1250.0;220.0;
Apartamento;Taquara;2;1;0;63;1100.0;481.0;
Apartamento;Ipanema;2;1;0;90;4000.0;1550.0;187.0
Apartamento;Copacabana;3;1;0;77;3000.0;958.0;141.0
Apartamento;Leme;3;1;1;100;6000.0;1780.0;
Apartamento;Riachuelo;2;1;1;84;800.0;450.0;
Apartamento;Barra da Tijuca;3;1;1;86;2000.0;759.0;
Apartamento;Vila Isabel;2;0;0;92;1500.0;300.0;88.0
Apartamento;Barra da Tijuca;2;1;0;60;1300.0;704.0;
Apartamento;Tijuca;1;1;0;68;1600.0;447.0;64.0
Apartamento;Barra da Tijuca;2;1;1;96;2500.0;1603.0;235.0
Apartamento;Barra da Tijuca;2;1;1;78;4000.0;2750.0;
Apartamento;Bonsucesso;3;1;0;87;1000.0;755.0;29.0
Apartamento;Laranjeiras;2;0;0;90;2200.0;650.0;119.0
Apartamento;Bangu;2;1;0;60;1000.0;200.0;
Apartamento;Gávea;2;1;1;68;2990.0;882.0;137.0
Apartamento;Campo Grande;1;0;0;70;1000.0;;
Apartamento;Vila Isabel;2;1;0;83;1100.0;600.0;98.0
Apartamento;Botafogo;2;1;2;82;4800.0;1150.0;197.0
Apartamento;Lapa;1;0;0;99;1800.0;650.0;48.0
Apartamento;Ipanema;2;0;0;60;2900.0;507.0;125.0
Apartamento;Ipanema;2;1;1;80;5000.0;1230.0;260.0
Apartamento;Leblon;2;1;2;93;5900.0;1240.0;320.0
Apartamento;Recreio dos Bandeirantes;2;0;0;73;1250.0;788.0;
Apartamento;Méier;2;1;0;60;1500.0;550.0;13.0
Apartamento;Barra da Tijuca;2;1;1;78;3000.0;;
Apartamento;Vila da Penha;2;0;1;100;1400.0;200.0;363.0
Apartamento;Botafogo;2;1;1;80;4000.0;1.0;
Casa de Condomínio;Guaratiba;2;1;2;70;1600.0;;
Apartamento;Centro;2;0;0;69;1600.0;352.0;438.0
Apartamento;Recreio dos Bandeirantes;3;0;1;79;2500.0;796.0;
Apartamento;Barra da Tijuca;3;1;1;98;2400.0;1380.0;150.0
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;780.0;100.0
Casa;Campo Grande;2;1;0;70;1000.0;;
Apartamento;Leblon;2;0;0;70;3500.0;762.0;234.0
Apartamento;Grajaú;2;0;0;61;1600.0;312.0;51.0
Apartamento;Laranjeiras;2;2;1;65;2448.0;1254.0;146.0
Apartamento;Barra da Tijuca;2;1;1;69;2500.0;1000.0;180.0
Apartamento;Botafogo;2;1;0;95;2500.0;870.0;
Casa;Vila Isabel;2;0;0;96;2000.0;;40.0
Apartamento;Lagoa;3;1;0;80;3000.0;720.0;190.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1500.0;648.0;54.0
Apartamento;Barra da Tijuca;2;1;0;68;2800.0;1550.0;
Apartamento;Flamengo;2;1;1;90;3000.0;980.0;
Apartamento;Barra da Tijuca;2;0;1;100;5000.0;2400.0;6000.0
Apartamento;Barra da Tijuca;3;2;1;93;2500.0;1450.0;166.0
Apartamento;Vila da Penha;2;0;0;60;1300.0;300.0;
Apartamento;Barra da Tijuca;2;1;1;74;1900.0;1300.0;
Casa;Realengo;2;0;0;80;950.0;;
Apartamento;Tijuca;2;0;0;65;1900.0;580.0;87.0
Apartamento;Pechincha;2;1;1;60;1000.0;480.0;
Apartamento;Santa Teresa;2;0;0;74;1600.0;1.0;1.0
Apartamento;Méier;3;1;0;85;1300.0;755.0;70.0
Apartamento;Botafogo;2;0;0;60;2600.0;480.0;70.0
Apartamento;Ipanema;2;0;0;80;5500.0;2000.0;500.0
Apartamento;Humaitá;2;1;1;96;3500.0;700.0;150.0
Apartamento;Barra da Tijuca;1;2;0;68;1800.0;850.0;207.0
Apartamento;Méier;2;1;0;85;1250.0;450.0;60.0
Apartamento;Campo Grande;2;1;0;60;800.0;;
Apartamento;Méier;2;1;0;66;1000.0;660.0;39.0
Apartamento;Botafogo;2;1;1;85;2700.0;1159.0;184.0
Apartamento;Leblon;2;2;1;94;6700.0;1200.0;320.0
Apartamento;Andaraí;3;0;1;97;1650.0;263.0;100.0
Apartamento;Vila da Penha;3;1;1;90;2200.0;250.0;50.0
Apartamento;Pechincha;2;1;0;77;1400.0;599.0;38.0
Apartamento;Parque Anchieta;2;1;0;75;1000.0;;
Apartamento;Barra da Tijuca;3;1;0;80;1700.0;1031.0;2195.0
Apartamento;Copacabana;2;0;0;70;2400.0;638.0;149.0
Apartamento;Praça da Bandeira;3;1;0;68;1800.0;615.0;
Apartamento;Ipanema;2;1;1;100;7500.0;4600.0;486.0
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;1334.0;257.0
Casa de Vila;Todos os Santos;2;1;0;85;1400.0;180.0;
Apartamento;Copacabana;3;0;1;100;3000.0;950.0;2570.0
Apartamento;Grajaú;2;2;1;90;2700.0;1713.0;260.0
Apartamento;Leme;2;0;0;75;;878.0;
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1224.0;212.0
Apartamento;Laranjeiras;2;1;0;80;2000.0;450.0;
Apartamento;Botafogo;2;0;1;85;3200.0;700.0;200.0
Apartamento;Recreio dos Bandeirantes;3;2;2;90;1950.0;715.0;154.0
Apartamento;Tijuca;3;1;0;80;1900.0;700.0;60.0
Apartamento;Recreio dos Bandeirantes;3;2;1;80;1900.0;650.0;137.0
Apartamento;Bonsucesso;2;0;0;70;1200.0;465.0;
Apartamento;Barra da Tijuca;2;1;1;73;2700.0;1185.0;207.0
Apartamento;Copacabana;3;1;0;81;2500.0;1000.0;1736.0
Apartamento;Recreio dos Bandeirantes;2;1;1;76;2200.0;812.0;193.0
Apartamento;Méier;2;1;1;70;1300.0;280.0;
Apartamento;Jacarepaguá;2;1;1;65;1800.0;428.0;
Apartamento;Ipanema;2;1;0;75;3300.0;1000.0;195.0
Apartamento;Recreio dos Bandeirantes;3;0;1;85;2100.0;791.0;
Apartamento;Copacabana;2;0;0;70;2200.0;770.0;125.0
Apartamento;Barra da Tijuca;2;1;1;60;2100.0;733.0;99.0
Apartamento;Tijuca;1;0;0;63;1300.0;725.0;50.0
Apartamento;Barra da Tijuca;2;1;1;68;2200.0;780.0;100.0
Apartamento;Pechincha;3;1;1;70;1300.0;700.0;85.0
Apartamento;Engenho Novo;3;0;0;75;1300.0;;
Casa de Vila;Méier;2;1;1;65;1800.0;;
Apartamento;Pechincha;3;0;0;78;1500.0;726.0;80.0
Apartamento;Copacabana;2;0;1;83;3000.0;1209.0;204.0
Apartamento;Recreio dos Bandeirantes;2;1;1;83;2000.0;1750.0;
Apartamento;Méier;3;0;0;70;1200.0;250.0;135.0
Apartamento;Copacabana;3;1;1;90;2800.0;1200.0;150.0
Apartamento;Barra da Tijuca;2;2;1;66;1700.0;1326.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;95;1650.0;630.0;142.0
Apartamento;Barra da Tijuca;3;1;2;66;1300.0;690.0;78.0
Apartamento;Copacabana;2;0;0;90;2400.0;880.0;112.0
Apartamento;Bonsucesso;2;0;0;75;1000.0;475.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;1180.0;150.0
Apartamento;Botafogo;1;1;0;66;2200.0;700.0;
Apartamento;Campo Grande;2;0;0;60;700.0;;
Apartamento;Barra da Tijuca;1;1;0;66;1800.0;1130.0;337.0
Apartamento;Recreio dos Bandeirantes;3;1;1;90;1950.0;900.0;100.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;68;1800.0;700.0;106.0
Casa de Condomínio;Freguesia (Jacarepaguá);2;1;1;98;1500.0;50.0;50.0
Apartamento;Barra da Tijuca;2;1;2;82;2200.0;1200.0;
Apartamento;Tijuca;2;0;0;76;1800.0;700.0;24.0
Apartamento;Copacabana;2;0;0;90;3000.0;1000.0;400.0
Apartamento;Engenho de Dentro;3;1;0;75;1000.0;650.0;
Apartamento;Leblon;3;1;1;96;5500.0;1500.0;250.0
Apartamento;Vila Valqueire;2;1;1;62;1000.0;700.0;
Apartamento;Barra da Tijuca;3;2;2;83;2400.0;607.0;1400.0
Apartamento;Leblon;2;1;0;77;3900.0;1200.0;185.0
Casa de Vila;Abolição;2;0;0;68;1200.0;65.0;135.0
Apartamento;Barra da Tijuca;3;1;3;83;3600.0;1100.0;140.0
Apartamento;Quintino Bocaiúva;2;1;0;60;1000.0;;
Apartamento;Flamengo;2;0;0;100;3800.0;600.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;76;2200.0;780.0;120.0
Apartamento;Cosme Velho;2;1;0;87;2500.0;797.0;
Apartamento;Grajaú;1;0;0;60;1650.0;150.0;25.0
Apartamento;Tijuca;3;1;1;87;2300.0;559.0;100.0
Apartamento;Jacarepaguá;2;1;1;80;2000.0;1300.0;1080.0
Apartamento;Copacabana;2;2;2;76;4500.0;2050.0;308.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;630.0;109.0
Apartamento;Ipanema;2;0;0;66;2600.0;830.0;195.0
Apartamento;Vila Valqueire;3;1;0;94;1450.0;300.0;
Apartamento;Barra da Tijuca;2;1;1;65;1500.0;1000.0;
Apartamento;Barra da Tijuca;1;1;0;69;2500.0;1400.0;300.0
Apartamento;Tijuca;1;0;0;60;1800.0;470.0;
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;780.0;
Apartamento;Barra da Tijuca;1;2;1;100;7000.0;1990.0;2300.0
Casa;Colégio;1;0;0;65;800.0;;
Apartamento;Leblon;2;1;1;80;3600.0;1250.0;235.0
Apartamento;Lagoa;2;1;1;100;3800.0;950.0;
Apartamento;Ipanema;2;1;0;85;3000.0;760.0;80.0
Apartamento;Praça da Bandeira;2;1;1;61;1400.0;741.0;
Apartamento;Barra da Tijuca;2;2;1;65;1800.0;593.0;54.0
Apartamento;Vila da Penha;2;0;0;60;1200.0;253.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2000.0;810.0;
Apartamento;Flamengo;2;0;0;75;2400.0;635.0;119.0
Casa;Campo Grande;2;0;0;70;1100.0;;
Apartamento;Laranjeiras;3;1;0;100;3100.0;901.0;184.0
Apartamento;Recreio dos Bandeirantes;2;1;1;69;1500.0;752.0;149.0
Apartamento;Leme;1;0;0;65;3000.0;590.0;90.0
Apartamento;Barra da Tijuca;1;1;1;71;2500.0;1756.0;192.0
Apartamento;Copacabana;2;0;0;74;2000.0;900.0;132.0
Apartamento;Grajaú;1;0;1;73;2000.0;600.0;100.0
Apartamento;Leblon;2;1;0;70;3800.0;700.0;100.0
Apartamento;Leblon;2;1;0;96;4500.0;750.0;
Apartamento;Ramos;2;0;0;75;1200.0;250.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;82;1400.0;620.0;
Apartamento;Copacabana;4;1;0;100;3200.0;1022.0;
Apartamento;Botafogo;2;1;0;65;2950.0;600.0;102.0
Apartamento;Tijuca;2;1;1;92;2900.0;907.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1700.0;549.0;212.0
Apartamento;Copacabana;2;0;0;80;2400.0;995.0;180.0
Casa de Vila;Méier;3;1;1;80;2300.0;;
Apartamento;Maracanã;2;1;1;70;1300.0;766.0;110.0
Apartamento;Jacarepaguá;2;1;0;60;1000.0;590.0;20.0
Apartamento;Recreio dos Bandeirantes;3;1;1;91;1900.0;550.0;
Apartamento;Ipanema;2;1;1;82;15000.0;4000.0;5918.0
Apartamento;Leblon;2;1;1;98;4500.0;1637.0;
Apartamento;Tanque;1;1;1;64;900.0;470.0;15.0
Apartamento;Leblon;2;1;1;80;8000.0;2279.0;
Apartamento;Botafogo;3;2;1;86;3700.0;815.0;139.0
Apartamento;Tijuca;2;1;0;66;2300.0;125.0;531.0
Apartamento;Vila Isabel;2;1;0;70;1600.0;750.0;60.0
Casa;Campo Grande;3;1;0;100;1500.0;;
Apartamento;Ipanema;3;1;0;80;3500.0;1000.0;204.0
Apartamento;Anil;2;1;1;65;1500.0;367.0;
Apartamento;Botafogo;2;1;1;84;5000.0;1107.0;210.0
Casa;Pilares;2;0;0;65;800.0;;
Apartamento;Recreio dos Bandeirantes;3;1;1;81;1900.0;1014.0;80.0
Apartamento;Barra da Tijuca;3;2;1;98;2800.0;1520.0;110.0
Apartamento;Tijuca;2;0;0;70;1600.0;850.0;84.0
Apartamento;Taquara;3;1;1;64;1200.0;590.0;546.0
Apartamento;Cachambi;3;1;0;77;1300.0;420.0;25.0
Apartamento;Andaraí;1;2;0;67;1500.0;522.0;104.0
Apartamento;Leblon;2;1;1;70;5500.0;2000.0;400.0
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1500.0;1025.0;112.0
Apartamento;Humaitá;1;1;0;60;3200.0;614.0;250.0
Apartamento;Catete;2;0;0;71;1900.0;566.0;129.0
Apartamento;Curicica;2;1;0;60;1500.0;350.0;
Apartamento;Freguesia (Jacarepaguá);2;0;0;75;1300.0;200.0;125.0
Apartamento;Cascadura;2;0;0;96;1250.0;;77.0
Apartamento;Leme;2;0;0;75;2600.0;878.0;
Apartamento;Vila Isabel;2;1;0;69;1350.0;670.0;
Casa de Vila;Bangu;2;1;0;100;1100.0;;
Apartamento;Todos os Santos;3;1;1;78;1300.0;571.0;
Apartamento;Barra da Tijuca;2;1;1;69;2650.0;1300.0;200.0
Apartamento;Barra da Tijuca;2;1;0;84;2200.0;900.0;2000.0
Casa de Condomínio;Campo Grande;2;0;0;75;1500.0;360.0;
Apartamento;Barra da Tijuca;2;1;1;69;1700.0;975.0;183.0
Casa;Todos os Santos;2;1;0;90;1800.0;;
Apartamento;Tijuca;3;1;0;75;1900.0;510.0;
Apartamento;Leblon;3;0;0;90;10000.0;;
Apartamento;Copacabana;2;1;1;81;3700.0;1033.0;220.0
Apartamento;Leme;1;0;0;60;2600.0;600.0;60.0
Apartamento;Barra da Tijuca;3;2;1;90;2800.0;1517.0;359.0
Apartamento;Barra da Tijuca;3;1;1;92;3500.0;1200.0;
Apartamento;Vila da Penha;2;1;0;62;1100.0;;
Apartamento;Leblon;2;0;0;66;2600.0;661.0;149.0
Apartamento;Tijuca;2;0;0;80;1600.0;250.0;20.0
Apartamento;Ipanema;3;1;1;98;4950.0;1200.0;260.0
Apartamento;Rocha;2;1;0;74;1250.0;630.0;38.0
Apartamento;Barra da Tijuca;2;1;1;91;3800.0;1055.0;
Apartamento;Leblon;3;1;1;100;4500.0;1407.0;
Apartamento;Barra da Tijuca;2;1;1;75;2100.0;638.0;
Apartamento;Barra da Tijuca;3;1;1;88;2300.0;803.0;
Apartamento;Tijuca;3;2;0;74;2500.0;713.0;95.0
Apartamento;Copacabana;2;0;0;70;2200.0;520.0;
Apartamento;Maracanã;2;1;0;65;1600.0;668.0;
Casa;Campo Grande;2;1;0;80;2000.0;;
Apartamento;Campo Grande;2;0;0;60;700.0;;
Apartamento;Ipanema;2;1;2;74;10000.0;4042.0;393.0
Apartamento;Copacabana;3;1;0;90;3000.0;780.0;175.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;100;2500.0;912.0;132.0
Apartamento;Barra da Tijuca;2;1;0;73;2500.0;980.0;199.0
Apartamento;Leblon;3;1;1;100;10000.0;1900.0;275.0
Apartamento;Barra da Tijuca;2;1;1;74;1600.0;900.0;
Apartamento;Rio Comprido;2;0;0;67;1500.0;454.0;15.0
Apartamento;Barra da Tijuca;2;1;1;95;2000.0;1800.0;100.0
Apartamento;Tijuca;2;1;1;71;1400.0;600.0;
Apartamento;Recreio dos Bandeirantes;2;1;2;85;2300.0;1350.0;142.0
Apartamento;Barra da Tijuca;2;1;1;70;2550.0;980.0;125.0
Apartamento;Recreio dos Bandeirantes;2;1;1;79;1800.0;1171.0;133.0
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;930.0;164.0
Apartamento;Todos os Santos;2;0;0;72;1200.0;490.0;14.0
Apartamento;Botafogo;2;1;1;85;2900.0;1400.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;87;2600.0;777.0;224.0
Apartamento;Copacabana;2;1;0;88;3800.0;727.0;140.0
Apartamento;Méier;2;1;0;61;1100.0;516.0;742.0
Apartamento;Ipanema;2;1;0;100;3000.0;800.0;280.0
Apartamento;Copacabana;3;1;0;98;3800.0;964.0;230.0
Apartamento;Recreio dos Bandeirantes;3;1;1;76;1800.0;850.0;150.0
Apartamento;Copacabana;2;0;0;67;2100.0;820.0;153.0
Apartamento;Recreio dos Bandeirantes;3;2;1;91;1900.0;1200.0;170.0
Apartamento;Barra da Tijuca;3;1;1;92;2500.0;1200.0;1732.0
Apartamento;Barra da Tijuca;2;1;0;78;2100.0;750.0;100.0
Apartamento;Barra da Tijuca;2;1;1;89;2200.0;1144.0;101.0
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2000.0;800.0;257.0
Apartamento;Copacabana;2;0;2;85;6000.0;850.0;150.0
Apartamento;Santa Cruz;2;0;0;60;600.0;110.0;
Apartamento;Tijuca;2;0;0;80;1400.0;618.0;70.0
Apartamento;Tijuca;2;1;1;85;3300.0;900.0;
Apartamento;Glória;2;1;0;74;2200.0;725.0;125.0
Casa;Vargem Pequena;3;0;1;100;2800.0;380.0;
Apartamento;Vila da Penha;2;0;0;94;900.0;309.0;
Apartamento;Barra da Tijuca;2;1;1;72;2300.0;1200.0;241.0
Apartamento;Barra da Tijuca;2;2;2;100;2800.0;1600.0;370.0
Apartamento;Barra da Tijuca;2;1;1;88;1900.0;1350.0;150.0
Apartamento;Ipanema;3;0;0;90;2600.0;1310.0;155.0
Apartamento;Barra da Tijuca;1;1;0;68;2100.0;1025.0;
Apartamento;Ipanema;2;0;0;64;3200.0;620.0;
Apartamento;Barra da Tijuca;1;1;1;82;1800.0;1300.0;265.0
Apartamento;Cachambi;2;1;0;63;900.0;555.0;
Apartamento;Ipanema;3;0;0;96;3400.0;800.0;
Apartamento;Jardim Guanabara;2;1;0;90;1700.0;400.0;1200.0
Apartamento;Copacabana;2;1;0;69;2850.0;885.0;173.0
Apartamento;Tijuca;2;1;1;68;2400.0;1015.0;1152.0
Apartamento;Recreio dos Bandeirantes;3;3;1;86;1500.0;916.0;180.0
Apartamento;Ipanema;2;0;0;75;2900.0;700.0;
Apartamento;Méier;2;1;1;66;1200.0;755.0;80.0
Apartamento;Humaitá;1;1;0;62;2500.0;980.0;115.0
Apartamento;Jardim Botânico;3;0;0;85;2500.0;790.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;85;1500.0;570.0;180.0
Apartamento;Campo Grande;2;1;0;60;900.0;308.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2200.0;1000.0;
Apartamento;Tijuca;2;1;1;80;1800.0;1181.0;
Casa;Campo Grande;4;1;4;100;1600.0;;
Apartamento;Andaraí;2;0;0;75;1200.0;150.0;20.0
Apartamento;Engenho Novo;1;1;0;62;900.0;555.0;
Apartamento;Copacabana;2;0;0;67;2200.0;604.0;
Apartamento;Copacabana;2;1;2;80;6000.0;3562.0;313.0
Apartamento;Leme;2;1;0;90;2500.0;800.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;96;2200.0;715.0;153.0
Apartamento;Barra da Tijuca;2;1;1;69;2250.0;950.0;700.0
Apartamento;Recreio dos Bandeirantes;3;2;1;88;2500.0;900.0;600.0
Casa;Vila Isabel;3;0;0;100;3000.0;;219.0
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2200.0;676.0;131.0
Apartamento;Lagoa;2;1;1;70;3300.0;735.0;212.0
Apartamento;Barra da Tijuca;3;1;2;97;2550.0;1306.0;256.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;86;1600.0;790.0;
Apartamento;Maracanã;2;0;0;60;1600.0;360.0;
Casa;Campo Grande;2;0;0;65;1500.0;;
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;890.0;245.0
Apartamento;Leme;2;0;1;70;6000.0;1200.0;230.0
Apartamento;Barra da Tijuca;2;1;2;90;2000.0;1490.0;
Apartamento;Recreio dos Bandeirantes;3;2;3;91;2500.0;650.0;100.0
Apartamento;Tijuca;2;0;2;68;1600.0;606.0;62.0
Apartamento;Botafogo;2;0;0;95;;1010.0;170.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;690.0;185.0
Apartamento;Camorim;2;1;1;69;1300.0;766.0;
Apartamento;Tijuca;2;1;0;86;1100.0;534.0;
Apartamento;Laranjeiras;2;1;0;75;2200.0;895.0;107.0
Apartamento;Tijuca;2;1;0;67;1800.0;940.0;92.0
Apartamento;Botafogo;2;1;0;70;2800.0;750.0;12470.0
Apartamento;Flamengo;2;0;0;72;2250.0;671.0;132.0
Apartamento;Copacabana;2;0;0;72;;850.0;
Apartamento;Grajaú;2;1;1;71;1700.0;863.0;
Apartamento;Engenho Novo;2;1;0;84;700.0;700.0;37.0
Apartamento;Barra da Tijuca;1;1;0;84;4000.0;;
Apartamento;Tijuca;2;0;0;84;1300.0;550.0;91.0
Apartamento;Botafogo;2;1;1;68;4000.0;870.0;200.0
Apartamento;Jacarepaguá;3;1;1;63;2000.0;650.0;58.0
Apartamento;Santa Teresa;2;1;0;69;2000.0;711.0;
Apartamento;Pilares;2;0;0;60;900.0;25.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2100.0;500.0;
Apartamento;Vila Isabel;3;1;0;80;1300.0;720.0;70.0
Apartamento;Méier;2;1;0;61;1500.0;475.0;75.0
Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1500.0;700.0;
Apartamento;Copacabana;2;1;0;65;2300.0;677.0;
Apartamento;Barra da Tijuca;2;2;1;78;2490.0;1100.0;160.0
Apartamento;Catete;2;0;0;71;2000.0;725.0;104.0
Apartamento;Glória;2;0;0;62;1300.0;495.0;
Apartamento;Andaraí;2;1;1;73;1750.0;715.0;102.0
